TCGA-VQ-A94P TCGA-VQ-A94P TCGA-VQ-A94P
8.6456 0.07385 0.80215
8.3097 0.4562 0.6756
3.0538 0.1115 0.7824
0.0 0.0741 0.0604
7.2434 0.779 0.9199
5.8776 0.82805 0.8405
7.2851 0.1868 0.65005
0.7094 0.0415 0.57095
5.2538 0.0399 0.5698
1.824 0.6473 0.0667
8.8873 0.1165 0.5828
1.1828 0.632 0.8866
5.4128 0.4504 0.8282
0.7094 0.31815 0.43475
7.6741 0.1317 0.05315
9.3059 0.3464 0.4382
11.0828 0.422 0.69115
0.0 0.1649 0.6178
2.6043 0.6407 0.6851
15.4983 0.529 0.6907
5.3802 0.0433 0.5444
4.9472 0.1298 0.6053
6.0256 0.0279 0.6999
16.533 0.44925 0.4666
7.9527 0.0432 0.52945
1.3928 0.071 0.492
9.3839 0.3833 0.4445
4.1304 0.3793 0.8081
12.3127 0.5648 0.77605
0.0 0.1611 0.1216
2.7476 0.2613 0.715
0.3979 0.1756 0.2798
0.0 0.49775 0.2802
2.7476 0.0321 0.7081
4.518 0.2506 0.31945
13.1046 0.3634 0.7242
0.7094 0.56785 0.4734
6.5985 0.65205 0.619
0.0 0.7558 0.8675
16.0611 0.62725 0.69785
8.6249 0.0483 0.8245
8.1168 0.8609 0.8142
8.5277 0.5588 0.72725
6.3346 0.0338 0.66925
10.2592 0.06 0.048
6.592 0.07335 0.68455
12.342 0.1214 0.7179
4.0771 0.1994 0.0306
10.5567 0.5817 0.7444
7.2434 0.6449 0.8382
1.3717 0.6976 0.9019
2.2662 0.4994 0.6921
5.781 0.45095 0.6393
13.7619 0.2598 0.6733
0.3979 0.1306 0.2413
0.9655 0.328 0.1283
6.9567 0.15945 0.49395
3.6724 0.0687 0.6648
5.0614 0.16175 0.6845
9.7219 0.0708 0.1176
7.7633 0.07 0.06945
2.3585 0.4109 0.6432
13.4922 0.5257 0.453
6.8771 0.831 0.7339
8.4208 0.5773 0.4205
6.3289 0.0657 0.6902
6.134 0.13515 0.7215
6.306 0.0491 0.78425
9.5674 0.18225 0.43695
10.6969 0.6522 0.6627
8.3111 0.0305 0.7068
0.7094 0.76485 0.6923
13.044 0.39375 0.6587
7.7966 0.1585 0.8687
9.5245 0.47625 0.4655
0.3979 0.7802 0.0318
3.7764 0.0395 0.6355
12.4981 0.0934 0.0853
6.0044 0.12905 0.46855
3.1601 0.60755 0.631
7.5079 0.5707 0.8104
12.6711 0.831 0.51135
8.0354 0.6611 0.7682
2.2662 0.4588 0.568
5.8165 0.10795 0.2882
0.0 0.8505 0.5776
7.7052 0.181 0.3165
6.6266 0.41665 0.7999
2.939 0.7319 0.7031
6.9567 0.4235 0.5468
7.9693 0.06165 0.0653
11.5591 0.4964 0.5953
5.556 0.1037 0.76075
5.5265 0.5317 0.486
7.1658 0.0244 0.133
6.1534 0.03375 0.30515
6.9079 0.0355 0.6267
4.2314 0.5253 0.608
9.8663 0.05085 0.4333
5.8461 0.6153 0.0936
0.9655 0.07735 0.8096
4.6333 0.5389 0.4233
9.4126 0.0618 0.39835
0.0 0.3716 0.4336
7.7717 0.3697 0.5349
2.5269 0.2164 0.4842
2.062 0.2454 0.5844
3.3518 0.6535 0.7331
7.7377 0.0816 0.0456
2.4452 0.4613 0.4278
8.4261 0.0354 0.5162
8.7408 0.03005 0.0439
11.6183 0.0177 0.0766
4.2314 0.41465 0.2931
5.2296 0.6306 0.57945
15.6892 0.5519 0.5136
2.3585 0.67055 0.8897
6.5307 0.0781 0.767
7.9095 0.2779 0.07185
9.0491 0.5259 0.6047
16.7639 0.49595 0.9277
3.3518 0.4778 0.8195
1.6884 0.9468 0.0433
7.3844 0.05215 0.7423
7.1335 0.60065 0.7577
6.5357 0.5309 0.8203
0.7094 0.7107 0.9217
11.2178 0.0285 0.412
8.6295 0.5395 0.7993
0.3979 0.5495 0.7883
15.729 0.0335 0.3303
9.3038 0.528 0.865
14.9065 0.8356 0.4336
5.4964 0.0656 0.129
8.0969 0.69865 0.6142
9.6928 0.0866 0.63495
5.5165 0.1193 0.48945
4.74 0.04665 0.6798
0 0.4495 0.6324
0.0 0.6128 0.537
7.778 0.5793 0.59655
0.0 0.5585 0.1264
0.3979 0.8882 0.3552
10.4359 0.0187 0.6239
0.0 0.6983 0.5103
14.6552 0.59255 0.5973
2.1677 0.5743 0.4469
0.3979 0.53515 0.5343
7.5598 0.0195 0.4768
1.3717 0.1382 0.1852
5.1799 0.0956 0.595
2.9615 0.03555 0.17265
11.3786 0.0568 0.6046
10.2581 0.0567 0.7211
5.4862 0.0503 0.0402
9.7148 0.17915 0.0903
11.5655 0.0626 0.6388
0.9655 0.76035 0.31765
10.4226 0.1216 0.3362
0.0 0.04875 0.91255
1.824 0.1922 0.5391
1.3717 0.1022 0.3759
3.4389 0.4847 0.6543
1.6884 0.4835 0.6335
0.0 0.8537 0.7707
8.2401 0.0431 0.64425
2.8143 0.0458 0.4659
10.8539 0.0763 0.1498
10.0334 0.15485 0.0626
7.1237 0.03515 0.6991
0.0 0.2276 0.26965
6.6901 0.2828 0.6617
11.0503 0.3239 0.801
0.0 0.4743 0.78745
12.6841 0.5074 0.3095
0.0 0.4386 0.373
1.1828 0.651 0.4558
9.3841 0.316 0.57025
8.6144 0.04345 0.0593
7.3228 0.6906 0.4316
6.5937 0.3962 0.7627
6.8254 0.4839 0.6201
8.9489 0.5157 0.2733
13.4067 0.8101 0.37515
12.7311 0.08505 0.203
7.6606 0.0232 0.78405
4.2314 0.0237 0.07225
10.0167 0.0408 0.3887
1.3717 0.7652 0.65795
5.4447 0.0223 0.7327
12.9483 0.476 0.036
5.3802 0.2384 0.16485
7.7248 0.1287 0.0405
1.1828 0.1072 0.5691
10.9451 0.04585 0.43935
3.9642 0.0547 0.1345
3.2105 0.0956 0.1889
8.2981 0.2076 0.0769
6.2225 0.18135 0.4809
7.7987 0.3259 0.5448
3.396 0.14075 0.7816
5.2049 0.1698 0.34575
7.8923 0.10705 0.8535
12.7825 0.4816 0.6494
0.0 0.81855 0.7123
10.9702 0.31575 0.3517
TCGA-VQ-AA6J TCGA-VQ-AA6J TCGA-VQ-AA6J
3.336 0.1017 0.7413
3.4351 0.61145 0.83745
4.7601 0.4299 0.5388
4.7727 0.0843 0.49
7.4076 0.3588 0.79685
11.0729 0.4889 0.6022
2.9 0.2898 0.7962
0.0 0.1741 0.0735
8.0359 0.7664 0.9294
6.5676 0.85925 0.8958
1.2848 0.1588 0.54
1.1356 0.3915 0.481
5.6113 0.0522 0.6075
3.8959 0.7305 0.082
9.5147 0.2168 0.628
1.6575 0.6458 0.8954
3.2295 0.4903 0.8633
0.0 0.1482 0.29805
7.647 0.3199 0.05575
10.6342 0.2924 0.41155
7.6262 0.3869 0.67375
0.0 0.4539 0.6177
2.7062 0.5124 0.7045
17.1174 0.44405 0.68995
5.0163 0.3881 0.41365
3.7495 0.0477 0.53295
6.3978 0.2743 0.65885
15.0231 0.56375 0.58375
9.1898 0.045 0.48895
0.9849 0.4625 0.46655
5.193 0.6268 0.4337
6.2915 0.1953 0.8627
11.1686 0.53705 0.8309
0.5644 0.0922 0.1336
1.9535 0.4515 0.70255
1.1356 0.4187 0.32185
0.781 0.616 0.2563
2.6478 0.311 0.7091
3.7236 0.3212 0.28595
3.8959 0.3939 0.7435
5.027 0.5587 0.7404
5.4309 0.71485 0.689
0.0 0.7134 0.7287
9.7406 0.67345 0.7911
8.1642 0.4623 0.76515
9.8984 0.8799 0.7718
5.5388 0.5746 0.6978
9.3946 0.03735 0.6673
10.6588 0.0692 0.0525
6.9699 0.2292 0.42255
14.4531 0.1109 0.6732
3.9006 0.30385 0.025
10.0155 0.54865 0.80895
4.0288 0.6382 0.8855
0.781 0.721 0.8927
3.3014 0.4406 0.7125
8.1738 0.23455 0.5847
11.6695 0.2166 0.7341
0.781 0.1087 0.25
0.0 0.2633 0.1893
9.1874 0.20775 0.50105
4.5549 0.3115 0.7344
4.5102 0.2616 0.66195
8.4962 0.1551 0.1509
8.3129 0.3409 0.2562
7.3195 0.4105 0.658
10.1198 0.5176 0.5764
0.781 0.831 0.7672
10.9975 0.6936 0.3948
4.1309 0.4333 0.49705
7.8312 0.11535 0.817
5.9273 0.3609 0.8204
9.7741 0.3295 0.50255
11.1539 0.5826 0.723
7.4278 0.3228 0.589
0.0 0.73545 0.6633
7.9251 0.25165 0.6438
8.8574 0.1142 0.8947
9.4681 0.4446 0.4167
0.781 0.8658 0.2459
4.8704 0.08105 0.61675
2.7541 0.0804 0.33545
1.6575 0.351 0.58225
6.41 0.62265 0.6369
8.578 0.6041 0.7933
10.9456 0.8312 0.4747
3.4028 0.8586 0.6382
2.9897 0.5781 0.5664
6.4871 0.29865 0.3625
0.5644 0.8684 0.587
6.7711 0.2376 0.4094
11.2945 0.36665 0.8121
9.045 0.5091 0.7966
12.3554 0.3394 0.3741
2.7019 0.31735 0.3323
8.5887 0.5059 0.5174
6.2915 0.2716 0.71285
5.6254 0.55565 0.5976
5.9442 0.02745 0.1146
7.2644 0.0431 0.26165
6.6998 0.3348 0.6293
3.4351 0.4855 0.5566
6.9409 0.16205 0.4135
7.326 0.7174 0.0966
7.1499 0.082 0.4518
6.373 0.4532 0.4599
8.9143 0.5086 0.32475
0.0 0.4022 0.40225
7.0776 0.2468 0.502
3.775 0.2901 0.5733
1.9535 0.24385 0.6997
5.6667 0.6358 0.7785
11.4294 0.07975 0.0709
3.2295 0.42415 0.4666
9.4331 0.0362 0.4547
9.2352 0.0235 0.0347
11.715 0.0177 0.0555
2.342 0.45975 0.309
1.1356 0.5847 0.51295
14.4689 0.4803 0.4608
3.4667 0.69705 0.9705
7.9491 0.0562 0.8745
7.2956 0.25515 0.0865
9.5588 0.5988 0.5565
14.3639 0.6249 0.9479
6.966 0.4988 0.9142
3.1922 0.6302 0.1344
7.0904 0.0587 0.7431
8.5312 0.6221 0.7192
4.5549 0.5369 0.8375
0.0 0.7276 0.9062
10.6787 0.02595 0.0279
8.6529 0.7192 0.7995
0.5644 0.6313 0.8291
9.5914 0.0455 0.5478
7.8848 0.5558 0.8582
8.4914 0.8689 0.58235
6.2422 0.0738 0.1212
8.7515 0.7736 0.6879
9.6732 0.0952 0.6037
5.1681 0.2211 0.512
2.1216 0.0583 0.6677
0 0.5119 0.7402
0.0 0.6225 0.6415
9.4686 0.55515 0.55535
0.0 0.5356 0.222
0.0 0.9157 0.3608
9.8539 0.0186 0.468
1.2848 0.73255 0.5123
7.4829 0.86405 0.4696
5.0687 0.365 0.4109
0.3096 0.49695 0.5591
7.5816 0.0413 0.46845
0.5644 0.3417 0.4012
5.5536 0.3249 0.5496
7.5952 0.12615 0.1427
11.1551 0.1545 0.6191
9.3149 0.0574 0.76835
5.3315 0.0478 0.0361
11.5051 0.18415 0.0831
11.4425 0.0692 0.1696
1.1356 0.6456 0.2483
9.7832 0.1505 0.41
0.3096 0.0482 0.90765
2.1989 0.3202 0.6431
0.9692 0.1478 0.3377
6.4929 0.4616 0.5122
4.7833 0.4285 0.4861
0.0 0.8175 0.78145
8.4286 0.0501 0.59095
2.9 0.0462 0.49855
3.5866 0.0919 0.17715
9.6892 0.15365 0.0527
7.3065 0.0467 0.65745
5.8928 0.0783 0.21425
6.8689 0.3603 0.71215
5.7967 0.1162 0.8274
0.0 0.30865 0.79475
12.92 0.2529 0.2653
0.0 0.4776 0.39435
2.4722 0.7804 0.41925
10.1832 0.3551 0.4994
7.4137 0.04035 0.0453
7.6174 0.5839 0.4726
6.836 0.45475 0.6456
3.985 0.5461 0.5503
7.5764 0.7468 0.7816
0.3096 0.83805 0.3828
7.1511 0.0814 0.3995
8.0147 0.0385 0.7574
2.9897 0.0263 0.0624
10.6431 0.0377 0.3383
0.0 0.5139 0.58255
5.6667 0.0242 0.8036
6.9353 0.7095 0.0473
5.2339 0.2327 0.2148
8.0787 0.10345 0.04855
1.6575 0.0409 0.6129
8.6013 0.0657 0.46725
3.5866 0.3981 0.1048
5.5012 0.105 0.16865
8.0451 0.4525 0.1266
9.0856 0.1191 0.538
8.2151 0.17755 0.6952
2.6478 0.48145 0.675
4.8224 0.19885 0.3646
9.1839 0.08945 0.8661
3.1146 0.7329 0.8292
1.6575 0.82855 0.5593
4.6266 0.5282 0.5703
TCGA-BR-8487 TCGA-BR-8487 TCGA-BR-8487
4.663 0.7743 0.39355
1.4532 0.42075 0.7214
0.0 0.68395 0.62585
2.9914 0.582 0.3181
5.7318 0.72315 0.61855
1.1102 0.3762 0.6455
1.9623 0.7297 0.8969
0.0 0.7333 0.525
3.1876 0.7397 0.947
4.3305 0.9156 0.9446
1.4532 0.5499 0.54715
0.0 0.1839 0.3382
7.9699 0.12095 0.56645
6.2095 0.3729 0.0951
8.1454 0.7738 0.5968
1.1102 0.4448 0.9468
8.1718 0.3099 0.907
0.0 0.65125 0.7103
5.4167 0.7286 0.74755
6.3595 0.4255 0.69095
3.1876 0.3208 0.75125
2.9914 0.7092 0.7255
3.4395 0.4396 0.5416
18.3347 0.20965 0.26895
3.4395 0.5689 0.6756
1.1102 0.73025 0.71695
3.5859 0.8392 0.4223
14.1498 0.2775 0.34565
9.1175 0.0369 0.48905
1.9899 0.7509 0.4803
8.6724 0.25265 0.6935
5.7318 0.12265 0.9341
12.0867 0.39495 0.5634
0.0 0.6867 0.4561
0.0 0.7242 0.6876
2.1623 0.8625 0.54915
8.7838 0.1514 0.0781
0.6594 0.7265 0.7737
2.1623 0.8029 0.76415
8.8774 0.1871 0.51945
7.4874 0.27415 0.5575
2.6356 0.2287 0.8741
0.0 0.5715 0.7941
11.5171 0.26765 0.60355
6.55 0.7731 0.5787
9.2359 0.9376 0.7433
11.7504 0.3671 0.876
6.7182 0.7181 0.47695
2.8823 0.3017 0.5955
5.9368 0.71365 0.84395
1.4532 0.2097 0.4618
6.3897 0.5895 0.7583
1.1102 0.84905 0.6509
5.7475 0.1374 0.6468
5.7318 0.5428 0.9548
2.8823 0.3905 0.7355
6.4095 0.6206 0.8625
15.4191 0.0912 0.4493
0.0 0.7862 0.6738
1.7301 0.7173 0.8392
1.4532 0.33535 0.3584
2.4944 0.6935 0.6699
2.1623 0.67305 0.8654
10.7257 0.0486 0.0514
5.8084 0.6241 0.54375
1.7301 0.4706 0.5935
11.7141 0.2592 0.4011
0.0 0.6949 0.1457
0.0 0.7433 0.1361
1.4532 0.6207 0.62605
6.4193 0.78245 0.7301
6.1401 0.7604 0.7891
6.5852 0.78715 0.2376
7.1417 0.3499 0.9305
5.923 0.6067 0.6021
2.1623 0.51705 0.4175
6.1981 0.1814 0.7204
0.0 0.3788 0.6921
9.7973 0.2424 0.2485
1.1102 0.6237 0.6601
3.0929 0.72235 0.76315
0.6594 0.57075 0.5678
0.6594 0.7488 0.64845
6.7182 0.308 0.44425
6.3595 0.3387 0.8873
8.1572 0.4622 0.403
4.3305 0.49815 0.5795
4.0569 0.8205 0.3942
3.9742 0.87125 0.2171
1.4532 0.7383 0.1914
5.6173 0.4452 0.845
2.4944 0.3106 0.8429
3.9527 0.6869 0.4346
8.9885 0.5838 0.7106
2.6356 0.80475 0.7748
7.6872 0.2373 0.6862
2.8823 0.7536 0.33785
7.239 0.49255 0.7567
8.1976 0.35615 0.5001
4.3715 0.7756 0.70695
3.3604 0.6414 0.616
2.1623 0.7133 0.8408
3.5146 0.79265 0.4619
4.6296 0.637 0.5197
0.6594 0.661 0.4726
9.5172 0.3639 0.3595
9.3286 0.0754 0.4367
0.6594 0.8256 0.5525
5.6839 0.7501 0.7056
2.1623 0.73185 0.4257
0.0 0.6396 0.75
1.4532 0.5699 0.8048
0.0 0.251 0.1254
0.0 0.68365 0.676
6.0546 0.7594 0.6184
8.0821 0.5158 0.6818
11.4912 0.5101 0.6097
0.0 0.1851 0.1351
1.9623 0.4411 0.5573
15.0361 0.1822 0.3433
4.2884 0.309 0.9789
4.9054 0.8532 0.539
2.1623 0.56115 0.6675
5.6342 0.38435 0.3319
17.4104 0.20555 0.7443
0.0 0.22975 0.3933
1.9623 0.9633 0.5846
5.2064 0.66425 0.6361
15.9521 0.24985 0.4161
2.1623 0.579 0.8834
0.0 0.5738 0.9582
10.5173 0.0288 0.7149
8.6755 0.3651 0.8975
4.3715 0.3641 0.8394
12.6573 0.0287 0.665
8.9281 0.3414 0.9259
13.6727 0.4198 0.21675
6.3493 0.5713 0.5172
9.9334 0.68185 0.6102
8.9737 0.6672 0.5328
2.3379 0.2041 0.26635
1.4532 0.8061 0.6025
0 0.2592 0.7166
0.0 0.1391 0.1515
10.1125 0.43385 0.6766
0.0 0.4674 0.4135
7.7545 0.891 0.1866
10.3678 0.3369 0.6196
0.6594 0.55 0.3516
11.6045 0.78745 0.1942
4.6956 0.304 0.2297
2.6356 0.3805 0.6166
5.9603 0.7882 0.69105
0.0 0.3711 0.4869
4.2884 0.5412 0.6536
4.0508 0.6577 0.57985
11.2507 0.044 0.3851
4.0057 0.765 0.38105
4.9054 0.4818 0.5316
5.5475 0.67015 0.6828
9.3441 0.7904 0.8796
1.4532 0.45655 0.2061
8.302 0.6869 0.6878
1.4532 0.7792 0.8679
0.0 0.7892 0.7021
1.7301 0.7621 0.2357
1.9623 0.3657 0.1695
6.541 0.7595 0.8976
0.0 0.8994 0.7056
8.1005 0.75175 0.3332
1.4532 0.6594 0.8116
9.7831 0.40325 0.5837
6.243 0.72655 0.6377
6.7727 0.6808 0.78985
0.0 0.8207 0.77755
6.3797 0.0344 0.5252
0.6594 0.35645 0.84005
0.6594 0.7169 0.8775
14.21 0.3202 0.1925
0.0 0.7994 0.40465
8.9502 0.5223 0.3294
10.3051 0.7355 0.78165
5.7318 0.5642 0.6973
9.1895 0.1421 0.204
5.2942 0.69645 0.8083
0.0 0.3244 0.731
7.211 0.478 0.2254
12.1517 0.89085 0.2674
10.1236 0.0944 0.696
6.1401 0.6779 0.6832
3.5859 0.5086 0.3406
10.0341 0.0382 0.2735
2.6356 0.1643 0.64215
4.5604 0.777 0.7401
6.7261 0.19965 0.0281
4.2884 0.4213 0.59235
5.5475 0.56755 0.6566
1.1102 0.515 0.2731
6.3997 0.7137 0.7429
2.3379 0.7302 0.0598
1.7301 0.5896 0.5322
5.7934 0.0928 0.0559
4.4501 0.7231 0.6081
7.25 0.7903 0.8437
0.0 0.7871 0.80505
6.6196 0.2825 0.2423
7.6377 0.7486 0.9333
10.5304 0.2502 0.8467
13.0482 0.4949 0.6488
3.5859 0.2061 0.3939
TCGA-D7-6525 TCGA-D7-6525 TCGA-D7-6525
3.6391 0.579 0.52205
0.0 0.48065 0.77425
0.0 0.39845 0.52515
1.7189 0.2736 0.3895
6.2454 0.5993 0.8788
0.8188 0.3939 0.5409
0.0 0.9249 0.9194
0.0 0.614 0.6073
5.1603 0.8844 0.9371
8.5268 0.90315 0.946
0.8188 0.46 0.64545
0.4668 0.5469 0.6116
4.215 0.53365 0.76555
1.1016 0.6851 0.05105
9.1677 0.6542 0.6191
2.7505 0.763 0.9198
13.2087 0.3737 0.7795
0.4668 0.31425 0.44155
4.9266 0.58225 0.58905
2.4812 0.35035 0.48395
5.2499 0.2772 0.6729
0.4668 0.4955 0.4528
3.1109 0.805 0.736
8.0578 0.5184 0.6149
2.5767 0.5508 0.5061
3.3991 0.5559 0.68695
4.7329 0.5961 0.72295
9.1474 0.79585 0.6969
12.2164 0.035 0.3443
4.6875 0.518 0.71035
7.1642 0.5162 0.3444
1.8773 0.809 0.9317
8.9774 0.77945 0.8566
0.8188 0.5763 0.1297
2.6662 0.5315 0.6579
3.806 0.65955 0.60425
0.4668 0.70645 0.3376
0.8188 0.5477 0.67
3.2906 0.5575 0.55685
11.0484 0.3792 0.90285
0.0 0.7087 0.7558
1.7189 0.88675 0.8284
1.8773 0.7278 0.7049
5.3342 0.9286 0.90525
8.6811 0.648 0.66355
4.6029 0.9438 0.8964
10.375 0.39995 0.9032
6.5923 0.4861 0.83995
1.3379 0.5536 0.6013
6.4229 0.5148 0.6451
2.605 0.3568 0.5034
2.6662 0.61085 0.5873
2.02 0.7581 0.82105
0.0 0.6553 0.8875
7.9213 0.80825 0.9366
7.8078 0.4056 0.7279
8.15 0.6416 0.4251
5.2206 0.1724 0.6719
0.0 0.6049 0.5163
0.0 0.5284 0.4738
8.2475 0.01695 0.4595
3.3459 0.5908 0.6396
2.379 0.51105 0.7838
8.9206 0.0519 0.4648
8.6039 0.4084 0.2857
2.5767 0.4175 0.5127
4.6476 0.5055 0.805
1.7189 0.9135 0.7831
0.0 0.9236 0.5984
1.1016 0.585 0.5685
6.216 0.57075 0.7757
9.0777 0.541 0.7669
5.2927 0.56055 0.38375
4.3013 0.822 0.909
7.408 0.5517 0.839
2.5767 0.81365 0.9007
7.5441 0.33475 0.8137
3.0457 0.1818 0.9405
3.3459 0.5948 0.7233
0.0 0.6915 0.5343
4.4347 0.5316 0.59385
12.119 0.10275 0.0663
4.7535 0.64845 0.7291
1.7189 0.72965 0.64675
1.1016 0.6149 0.9026
2.2689 0.9223 0.54265
2.1498 0.933 0.8568
2.5767 0.6557 0.5424
5.8346 0.13725 0.3389
0.4668 0.7428 0.6124
5.5729 0.779 0.8561
2.6662 0.3589 0.6235
2.5767 0.7004 0.5522
2.7505 0.6027 0.7299
2.9774 0.6013 0.5387
9.0959 0.363 0.845
2.5767 0.61785 0.86375
7.9007 0.6454 0.5024
5.8747 0.0173 0.0718
4.5332 0.5939 0.57525
6.3639 0.4808 0.5602
3.3459 0.5606 0.6028
10.6835 0.02785 0.3149
5.4895 0.5487 0.0846
0.8188 0.53065 0.9394
0.8188 0.3823 0.3756
7.3651 0.54495 0.3542
0.0 0.6056 0.6357
6.2598 0.2751 0.4101
4.0249 0.60995 0.4844
0.8188 0.44465 0.3662
1.3379 0.67195 0.7406
9.8274 0.05585 0.0636
5.1133 0.41915 0.5791
7.3106 0.62175 0.6053
6.3504 0.02475 0.0321
12.61 0.0327 0.0515
0.0 0.37575 0.3493
13.2814 0.3512 0.31415
12.2038 0.4172 0.9294
11.9857 0.91735 0.9788
5.1756 0.8086 0.706
3.3459 0.5329 0.538
12.3556 0.40305 0.3165
6.6094 0.7866 0.9296
1.7189 0.3784 0.7364
1.3379 0.8294 0.0392
5.93 0.55245 0.9035
2.02 0.66475 0.4104
0.0 0.5057 0.85
0.0 0.7515 0.892
9.9983 0.02505 0.5679
5.7976 0.1305 0.8684
9.4622 0.5781 0.8675
8.6554 0.036 0.5319
2.7505 0.65075 0.9049
8.3182 0.9232 0.79645
7.1837 0.6348 0.7002
11.5689 0.81785 0.7565
9.109 0.6676 0.67845
8.6717 0.2478 0.5401
2.5767 0.5943 0.6286
0 0.3775 0.2602
0.0 0.5865 0.9365
2.4812 0.6524 0.8035
0.0 0.4825 0.6147
0.8188 0.911 0.3579
12.3371 0.493 0.6647
6.2308 0.65335 0.698
6.1709 0.9369 0.3188
14.1262 0.2612 0.5612
1.7189 0.73495 0.7518
8.0117 0.0243 0.72285
7.5173 0.0628 0.1723
6.1477 0.5373 0.6805
2.325 0.49885 0.59645
11.0851 0.0487 0.9305
2.02 0.627 0.64335
0.8188 0.6078 0.5645
5.5258 0.7043 0.7338
12.2463 0.0644 0.6871
9.8208 0.80275 0.44195
8.0784 0.5468 0.4825
1.1016 0.5986 0.9176
1.541 0.649 0.6802
1.541 0.5375 0.4634
4.7329 0.7179 0.5749
7.7626 0.6026 0.6843
0.4668 0.8779 0.8747
8.8423 0.48005 0.70745
1.1016 0.5662 0.5538
12.3539 0.0392 0.0719
9.4715 0.0593 0.0666
6.8044 0.5735 0.7865
0.0 0.6217 0.6038
6.216 0.0317 0.65825
5.1448 0.04385 0.42395
0.0 0.59215 0.7905
12.6641 0.4873 0.4034
0.0 0.60805 0.4258
5.4895 0.7643 0.4349
11.7566 0.0812 0.65455
7.7654 0.0371 0.0561
7.2861 0.3298 0.54305
5.401 0.6094 0.4815
1.3379 0.5117 0.7711
7.1913 0.8555 0.7815
0.8188 0.83305 0.49215
6.786 0.1031 0.51955
5.9657 0.6184 0.8411
6.1936 0.1972 0.07695
8.3078 0.4957 0.6662
2.4812 0.7004 0.7412
5.5138 0.5625 0.866
6.1785 0.82435 0.0661
3.2906 0.0662 0.47865
8.037 0.0806 0.05795
6.6373 0.5665 0.7557
5.9657 0.58695 0.61215
5.6407 0.5579 0.1644
0.0 0.3657 0.35975
5.1448 0.7776 0.1768
6.0346 0.42865 0.6889
6.9674 0.60685 0.8107
4.0249 0.6077 0.9157
5.7776 0.03685 0.3084
7.157 0.5503 0.9348
2.379 0.7807 0.8169
2.379 0.8919 0.7901
0.0 0.55335 0.3583
TCGA-VQ-A94O TCGA-VQ-A94O TCGA-VQ-A94O
2.8304 0.0614 0.3399
8.1183 0.31665 0.8742
6.3496 0.2022 0.2906
3.8017 0.0528 0.2783
8.9816 0.0482 0.86435
9.4198 0.3885 0.37935
1.2859 0.0683 0.3273
0.4432 0.0353 0.0383
11.5761 0.3597 0.6958
6.4889 0.85545 0.8651
2.0828 0.0582 0.3005
1.4843 0.0226 0.13985
5.1795 0.463 0.4846
13.3987 0.3442 0.51805
9.8988 0.0809 0.7547
3.0342 0.2948 0.7723
7.3407 0.2729 0.3692
0.7817 0.02645 0.055
5.4525 0.3452 0.26415
10.4365 0.6524 0.71355
8.7397 0.3505 0.5104
2.9016 0.0146 0.1803
2.0138 0.6487 0.3855
14.7575 0.16415 0.4954
6.9243 0.0266 0.33985
5.0445 0.03665 0.3911
5.7414 0.0227 0.4857
9.7483 0.45955 0.6049
7.0471 0.0446 0.4818
4.9807 0.0524 0.248
6.7342 0.46955 0.5498
7.5039 0.1632 0.903
14.3988 0.46845 0.90725
9.01 0.4621 0.2775
1.9548 0.0621 0.4997
1.0557 0.0585 0.05775
0.4432 0.74425 0.1181
2.2003 0.0311 0.5785
3.2675 0.0485 0.101
6.4118 0.1596 0.61025
11.2542 0.2194 0.782
4.426 0.4064 0.7105
2.0828 0.5786 0.8608
5.7219 0.73865 0.80885
7.082 0.0613 0.67955
0.4432 0.7466 0.543
10.6497 0.50315 0.9192
4.9301 0.0338 0.2374
5.6617 0.0762 0.0515
7.1048 0.05265 0.51305
10.2237 0.0669 0.4943
2.5932 0.05975 0.0198
7.8345 0.4672 0.43065
8.9588 0.3069 0.8928
10.1954 0.63395 0.8977
4.6899 0.3328 0.4982
8.0824 0.09595 0.7316
10.0697 0.3911 0.4916
0.4432 0.1335 0.1357
1.2859 0.056 0.0532
1.0557 0.2846 0.65935
4.8424 0.0435 0.2588
3.0342 0.0567 0.4472
3.7253 0.7048 0.5619
8.2722 0.0481 0.1234
12.1544 0.2587 0.8402
8.7015 0.2872 0.6274
7.0313 0.8686 0.3466
0.4432 0.4137 0.1597
0.0 0.0664 0.2503
7.5736 0.0416 0.7117
6.673 0.0244 0.7812
7.2952 0.02605 0.2012
10.9621 0.3472 0.7843
8.4913 0.0305 0.5676
0.0 0.3234 0.2314
14.4916 0.12805 0.7295
8.3103 0.0485 0.8494
10.6788 0.27315 0.3533
0.0 0.35085 0.0232
4.1028 0.04575 0.2479
9.4084 0.0631 0.06935
6.4597 0.04085 0.42185
11.064 0.2905 0.70285
5.7414 0.348 0.6401
3.6446 0.3796 0.19535
2.5932 0.7815 0.373
5.7021 0.0648 0.3013
7.9358 0.04955 0.1435
8.1715 0.4961 0.7343
6.1152 0.0982 0.1177
5.9655 0.43555 0.7083
12.3302 0.1206 0.8754
9.3031 0.7373 0.7956
7.8322 0.0449 0.0344
8.5875 0.4118 0.7417
4.5858 0.04235 0.4481
8.4826 0.15115 0.0758
9.6419 0.01965 0.0781
7.8 0.0375 0.21675
7.3083 0.0268 0.5053
1.4843 0.6949 0.763
11.6235 0.03835 0.5628
11.2595 0.1509 0.0778
1.8144 0.05825 0.5219
12.8993 0.8956 0.6949
